TRINITY_DN69602_c0_g1_i1	---NA---
TRINITY_DN22005_c0_g1_i1	hypothetical protein AK812_SmicGene448
TRINITY_DN39413_c0_g1_i1	60S acidic ribosomal protein P1
TRINITY_DN9980_c0_g1_i1	hypothetical protein SDRG_07648
TRINITY_DN43065_c0_g1_i1	"Cytochrome b6-f complex iron-sulfur subunit
TRINITY_DN14320_c0_g3_i1	putative membrane protein
TRINITY_DN56023_c0_g1_i1	Dual specificity protein kinase shkE
TRINITY_DN41466_c0_g1_i1	tpr repeat-containing protein
TRINITY_DN66801_c0_g1_i1	---NA---
TRINITY_DN32150_c0_g1_i1	Mycocerosic acid synthase
TRINITY_DN62393_c0_g1_i1	---NA---
TRINITY_DN52448_c0_g1_i1	---NA---
TRINITY_DN67419_c0_g1_i1	putative metal chaperone YciC
TRINITY_DN52528_c0_g1_i1	---NA---
TRINITY_DN32986_c0_g1_i1	hypothetical protein
TRINITY_DN37654_c0_g1_i1	---NA---
TRINITY_DN23399_c0_g1_i1	Retinol dehydrogenase 14
TRINITY_DN41733_c0_g1_i1	Calcium-dependent protein kinase 4
TRINITY_DN50034_c0_g1_i1	tRNA wybutosine-synthesizing protein 4
TRINITY_DN25762_c0_g1_i1	---NA---
TRINITY_DN62336_c0_g1_i1	alpha-L-rhamnosidase
TRINITY_DN30186_c0_g1_i1	Ankyrin-1
TRINITY_DN55632_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN60529_c0_g1_i1	---NA---
TRINITY_DN69590_c0_g1_i1	hypothetical protein AK812_SmicGene35763
TRINITY_DN48270_c0_g1_i1	hypothetical protein AK812_SmicGene19866
TRINITY_DN25853_c0_g1_i1	Poly(U)-specific endoribonuclease
TRINITY_DN1052_c0_g1_i1	hemolysin-type calcium-binding region protein
TRINITY_DN12476_c0_g1_i1	---NA---
TRINITY_DN33434_c0_g1_i1	hypothetical protein AK812_SmicGene17621
TRINITY_DN19313_c0_g1_i2	hypothetical protein AK812_SmicGene10687
TRINITY_DN24874_c0_g1_i1	hypothetical protein AK812_SmicGene42957
TRINITY_DN58596_c0_g1_i1	CHAT domain-containing protein
TRINITY_DN21468_c0_g1_i11	hypothetical protein AK812_SmicGene35783
TRINITY_DN46216_c0_g1_i1	---NA---
TRINITY_DN19117_c0_g1_i1	GDP-mannose transporter GONST4
TRINITY_DN12461_c0_g1_i1	predicted protein
TRINITY_DN21627_c0_g1_i2	"Glyceraldehyde-3-phosphate dehydrogenase
TRINITY_DN63601_c0_g1_i1	"ADP
TRINITY_DN14086_c0_g1_i1	Methyltransferase FkbM domain-containing protein
TRINITY_DN6121_c1_g1_i1	E3 ubiquitin-protein ligase HERC2
TRINITY_DN6926_c0_g2_i1	hypothetical protein AK812_SmicGene8643
TRINITY_DN29988_c0_g1_i1	Ankyrin-1
TRINITY_DN40303_c0_g1_i1	Beta-glucanase
TRINITY_DN901_c0_g1_i1	hypothetical protein AK812_SmicGene40433
TRINITY_DN45949_c0_g1_i1	---NA---
TRINITY_DN68707_c0_g1_i1	---NA---
TRINITY_DN18303_c0_g3_i1	Copia protein
TRINITY_DN38975_c0_g1_i1	TLD domain-containing protein 2
TRINITY_DN40636_c0_g1_i1	putative flavin-containing monooxygenase 1
TRINITY_DN46192_c0_g1_i1	Hematopoietic prostaglandin D synthase
TRINITY_DN62548_c0_g1_i1	predicted protein
TRINITY_DN42089_c0_g1_i1	Metal transporter CNNM4
TRINITY_DN23216_c0_g1_i1	hypothetical protein AK812_SmicGene38180
TRINITY_DN3760_c0_g1_i2	hypothetical protein AK812_SmicGene1010
TRINITY_DN26400_c0_g1_i1	---NA---
TRINITY_DN50888_c0_g1_i1	hypothetical protein AK812_SmicGene2396
TRINITY_DN57843_c0_g1_i1	molecular chaperone DnaJ
TRINITY_DN37559_c0_g1_i1	---NA---
TRINITY_DN21094_c7_g1_i1	Ankyrin-2
TRINITY_DN12825_c0_g1_i4	Major facilitator superfamily protein isoform 2
TRINITY_DN18988_c1_g1_i1	hypothetical protein AK812_SmicGene18274
TRINITY_DN62599_c0_g1_i1	"Polcalcin Syr V
TRINITY_DN15110_c0_g1_i1	zinc finger (CCCH type) motif-containing protein
TRINITY_DN33522_c0_g1_i1	---NA---
TRINITY_DN8191_c0_g2_i1	Voltage-dependent T-type calcium channel subunit alpha-1I
TRINITY_DN3271_c0_g1_i1	---NA---
TRINITY_DN63452_c0_g1_i1	Ankyrin-1
TRINITY_DN66428_c0_g1_i1	UPF0014 membrane protein
TRINITY_DN21130_c0_g1_i2	"3-ketoacyl-CoA thiolase A
TRINITY_DN46288_c0_g1_i1	Adenosine deaminase
TRINITY_DN5371_c0_g1_i1	hypothetical protein AK812_SmicGene25187
TRINITY_DN16114_c0_g2_i1	lipase maturation factor 2
TRINITY_DN39569_c0_g1_i1	Cytochrome c-type biogenesis ccda-like chloroplastic protein 1
TRINITY_DN31351_c0_g1_i1	---NA---
TRINITY_DN25326_c0_g1_i1	---NA---
TRINITY_DN32460_c0_g1_i1	---NA---
TRINITY_DN53226_c0_g1_i1	---NA---
TRINITY_DN18105_c1_g1_i1	putative E3 ubiquitin-protein ligase HERC2
TRINITY_DN42048_c0_g1_i1	Synaptic vesicle 2-related protein
TRINITY_DN61608_c0_g1_i1	---NA---
TRINITY_DN66898_c0_g1_i1	---NA---
TRINITY_DN52935_c0_g1_i1	Poly(A) RNA polymerase GLD2-A
TRINITY_DN18943_c0_g2_i1	hypothetical protein AK812_SmicGene33639
TRINITY_DN33431_c0_g1_i1	hypothetical protein AK812_SmicGene30974
TRINITY_DN27071_c0_g1_i1	---NA---
TRINITY_DN32696_c0_g1_i1	---NA---
TRINITY_DN39186_c0_g1_i1	hypothetical protein AK812_SmicGene40264
TRINITY_DN797_c0_g2_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN30886_c0_g1_i1	Serine/arginine repetitive matrix protein 1
TRINITY_DN4301_c0_g1_i1	---NA---
TRINITY_DN40492_c0_g1_i1	hypothetical protein PV08_01002
TRINITY_DN64604_c0_g1_i1	Cyclin-dependent kinase-like 4
TRINITY_DN11311_c0_g2_i1	hypothetical protein AK812_SmicGene40216
TRINITY_DN31177_c0_g1_i1	---NA---
TRINITY_DN61531_c0_g1_i1	---NA---
TRINITY_DN21068_c0_g1_i2	hypothetical protein AK812_SmicGene6476
TRINITY_DN12021_c0_g1_i1	hypothetical protein AK812_SmicGene3501
TRINITY_DN1020_c0_g1_i1	"cGMP-dependent protein kinase
TRINITY_DN65904_c0_g1_i1	hypothetical protein AK812_SmicGene20751
TRINITY_DN9639_c0_g2_i1	hypothetical protein AK812_SmicGene35403
TRINITY_DN63275_c0_g1_i1	U6 snRNA-associated Sm-like protein LSm7
TRINITY_DN59223_c0_g1_i1	---NA---
TRINITY_DN13234_c0_g1_i1	Dual specificity protein phosphatase 12
TRINITY_DN16865_c0_g3_i1	---NA---
TRINITY_DN42133_c0_g1_i1	40S ribosomal protein S6
TRINITY_DN8264_c0_g1_i1	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
TRINITY_DN46750_c0_g1_i1	Calcium/calmodulin-dependent protein kinase type 1
TRINITY_DN47491_c0_g1_i1	RNA polymerase II-associated protein 3
TRINITY_DN27137_c0_g1_i1	---NA---
TRINITY_DN43283_c0_g1_i1	---NA---
TRINITY_DN43117_c0_g1_i1	Protein MEI2-like 3
TRINITY_DN21288_c0_g1_i8	hypothetical protein AK812_SmicGene22564
TRINITY_DN70016_c0_g1_i1	---NA---
TRINITY_DN44604_c0_g1_i1	hypothetical protein AK812_SmicGene31005
TRINITY_DN47205_c0_g1_i1	Mitochondrial phosphate carrier protein
TRINITY_DN10378_c0_g2_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN24581_c0_g1_i1	hypothetical protein AK812_SmicGene30732
TRINITY_DN62876_c0_g2_i1	---NA---
TRINITY_DN62588_c0_g1_i1	putative rhamnose biosynthetic enzyme 1
TRINITY_DN21400_c1_g1_i7	"Ferredoxin--NADP reductase
TRINITY_DN22857_c0_g1_i1	hypothetical protein B6A08_09095
TRINITY_DN3740_c0_g2_i1	Mitochondrial oxaloacetate transport protein
TRINITY_DN32049_c0_g1_i1	Solute carrier family 35 member B1
TRINITY_DN28070_c0_g1_i1	hypothetical protein AK812_SmicGene19300
TRINITY_DN25763_c0_g1_i1	hypothetical protein AK812_SmicGene19109
TRINITY_DN20231_c0_g1_i3	---NA---
TRINITY_DN23605_c0_g1_i1	hypothetical protein AK812_SmicGene42406
TRINITY_DN5876_c0_g1_i1	Medium-chain-fatty-acid--CoA ligase
TRINITY_DN17451_c3_g1_i1	hypothetical protein AK812_SmicGene23911
TRINITY_DN51537_c0_g1_i1	---NA---
TRINITY_DN21538_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN14353_c0_g2_i1	ADP-ribosylation factor-like protein 5B
TRINITY_DN61503_c0_g1_i1	---NA---
TRINITY_DN40116_c0_g1_i1	---NA---
TRINITY_DN6374_c0_g1_i1	hypothetical protein AK812_SmicGene2173
TRINITY_DN58914_c0_g1_i1	Retrovirus-related Pol polyprotein from transposon TNT 1-94
TRINITY_DN53804_c0_g1_i1	---NA---
TRINITY_DN15256_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN17482_c0_g1_i2	hypothetical protein AK812_SmicGene40110
TRINITY_DN21422_c0_g2_i4	Copia protein
TRINITY_DN15527_c0_g2_i1	Ubiquitin-fold modifier-conjugating enzyme 1
TRINITY_DN43953_c0_g1_i1	---NA---
TRINITY_DN18190_c1_g1_i1	---NA---
TRINITY_DN22952_c0_g1_i1	hypothetical protein AK812_SmicGene41335
TRINITY_DN14962_c0_g2_i1	DEAD/DEAH box helicase family protein
TRINITY_DN3211_c0_g1_i1	Antiviral helicase SKI2
TRINITY_DN41755_c0_g1_i1	hypothetical protein AK812_SmicGene38809
TRINITY_DN25510_c0_g1_i1	Adenylosuccinate synthetase
TRINITY_DN39555_c0_g1_i1	Cathepsin Z
TRINITY_DN47478_c0_g1_i1	unnamed protein product
TRINITY_DN13063_c0_g1_i1	hypothetical protein AK812_SmicGene19185
TRINITY_DN63040_c0_g1_i1	A disintegrin and metalloproteinase with thrombospondin motifs 20
TRINITY_DN4195_c0_g1_i1	"hypothetical protein AURANDRAFT_5918
TRINITY_DN3156_c0_g1_i1	---NA---
TRINITY_DN43986_c0_g1_i1	---NA---
TRINITY_DN28340_c0_g1_i1	---NA---
TRINITY_DN20233_c0_g1_i2	Selenocysteine lyase
TRINITY_DN45143_c0_g1_i1	hypothetical protein AK812_SmicGene11988
TRINITY_DN45_c0_g2_i1	"Glutaredoxin-related protein 5
TRINITY_DN26657_c0_g1_i1	Peroxisomal (S)-2-hydroxy-acid oxidase GLO5
TRINITY_DN66133_c0_g1_i1	Mitochondrial metal transporter 2
TRINITY_DN43416_c0_g1_i1	---NA---
TRINITY_DN27413_c0_g1_i1	---NA---
TRINITY_DN58056_c0_g1_i1	ankyrin repeat domain-containing protein 50-like
TRINITY_DN63156_c0_g1_i1	regulator of chromosome condensation RCC1
TRINITY_DN25681_c0_g1_i1	Multidrug and toxin extrusion protein 1
TRINITY_DN15067_c2_g1_i1	putative E3 ubiquitin-protein ligase HERC2
TRINITY_DN855_c0_g1_i1	hypothetical protein AK812_SmicGene12317
TRINITY_DN35915_c0_g1_i1	hypothetical protein
TRINITY_DN32171_c0_g1_i1	---NA---
TRINITY_DN8928_c0_g1_i1	Cleft lip and palate transmembrane protein 1-like protein
TRINITY_DN11071_c0_g2_i1	Retrovirus-related Pol polyprotein from transposon TNT 1-94
TRINITY_DN5003_c0_g1_i1	AP-2 complex subunit alpha-1
TRINITY_DN58529_c0_g1_i1	"mitochondrial ribosomal protein S29 precursor
TRINITY_DN64197_c0_g1_i1	---NA---
TRINITY_DN31075_c0_g1_i1	unnamed protein product
TRINITY_DN24347_c0_g1_i1	unnamed protein product
TRINITY_DN24422_c0_g1_i1	---NA---
TRINITY_DN39082_c0_g1_i1	hypothetical protein AK812_SmicGene3562
TRINITY_DN12903_c1_g1_i1	Copia protein
TRINITY_DN60840_c0_g1_i1	---NA---
TRINITY_DN13608_c1_g1_i1	---NA---
TRINITY_DN45578_c1_g1_i1	---NA---
TRINITY_DN47750_c0_g1_i1	putative membrane protein
TRINITY_DN5419_c1_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN51507_c0_g1_i1	hypothetical protein AK812_SmicGene19701
TRINITY_DN68800_c0_g1_i1	hypothetical protein AK812_SmicGene11406
TRINITY_DN66860_c0_g1_i1	Quinone oxidoreductase-like protein 2-like
TRINITY_DN21501_c2_g1_i1	Eukaryotic translation initiation factor 4E
TRINITY_DN15424_c0_g1_i1	---NA---
TRINITY_DN47469_c0_g1_i1	Cyclin-dependent kinase G-2
TRINITY_DN48068_c0_g1_i1	hypothetical protein AK812_SmicGene6324
TRINITY_DN20374_c1_g2_i3	protein kinase domain protein
TRINITY_DN28706_c0_g1_i1	U6 snRNA-associated Sm-like protein LSm7
TRINITY_DN5205_c0_g1_i1	Na(+)/H(+) antiporter NhaD
TRINITY_DN6300_c0_g2_i1	AI-2E family transporter
TRINITY_DN32786_c0_g1_i1	hypothetical protein AK812_SmicGene5845
TRINITY_DN58240_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC4
TRINITY_DN36516_c0_g1_i1	---NA---
TRINITY_DN57415_c0_g1_i1	hypothetical protein AK812_SmicGene33508
TRINITY_DN4928_c0_g1_i1	Far upstream element-binding protein 2
TRINITY_DN29762_c0_g1_i1	Cortactin-binding protein 2
TRINITY_DN51730_c0_g1_i1	hypothetical protein AK812_SmicGene26454
TRINITY_DN64012_c0_g1_i1	---NA---
TRINITY_DN31087_c0_g1_i1	hypothetical protein AK812_SmicGene3013
TRINITY_DN46938_c0_g1_i1	Diacylglycerol O-acyltransferase 2
TRINITY_DN63024_c0_g2_i1	---NA---
TRINITY_DN16634_c1_g1_i1	---NA---
TRINITY_DN68911_c0_g1_i1	---NA---
TRINITY_DN58183_c0_g1_i1	---NA---
TRINITY_DN17111_c0_g1_i2	hypothetical protein CAPTEDRAFT_107807
TRINITY_DN5647_c0_g1_i1	Deoxyribonuclease II
TRINITY_DN39079_c0_g1_i1	"hypothetical protein AK812_SmicGene42447
TRINITY_DN7961_c0_g1_i1	hypothetical protein AK812_SmicGene920
TRINITY_DN4785_c0_g2_i1	---NA---
TRINITY_DN55720_c0_g1_i1	hypothetical protein AK812_SmicGene23020
TRINITY_DN61909_c0_g1_i1	---NA---
TRINITY_DN888_c0_g2_i1	---NA---
TRINITY_DN1233_c0_g1_i1	Kinase D-interacting substrate of 220 kDa
TRINITY_DN67935_c0_g1_i1	---NA---
TRINITY_DN70216_c0_g1_i1	---NA---
TRINITY_DN11134_c0_g1_i1	phosphatase 2C 22
TRINITY_DN62028_c0_g1_i1	---NA---
TRINITY_DN13519_c0_g1_i1	Dynein regulatory complex protein 1
TRINITY_DN3081_c0_g2_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN57855_c0_g1_i1	Potassium voltage-gated channel subfamily H member 2
TRINITY_DN22664_c0_g1_i1	ribokinase xylose isomerase
TRINITY_DN9938_c0_g1_i1	hypothetical protein AK812_SmicGene40415
TRINITY_DN55670_c0_g1_i1	---NA---
TRINITY_DN42229_c0_g1_i1	---NA---
TRINITY_DN45837_c0_g1_i1	---NA---
TRINITY_DN53266_c0_g1_i1	---NA---
TRINITY_DN29939_c0_g1_i1	"Apocarotenoid-15
TRINITY_DN35300_c0_g1_i1	hypothetical protein AK812_SmicGene600
TRINITY_DN51649_c0_g1_i1	---NA---
TRINITY_DN60711_c0_g1_i1	---NA---
TRINITY_DN35900_c0_g1_i1	---NA---
TRINITY_DN21278_c2_g2_i1	---NA---
TRINITY_DN32145_c0_g1_i1	Extended synaptotagmin-3
TRINITY_DN14929_c0_g2_i1	"AChain A
TRINITY_DN24026_c0_g1_i1	Echinoderm microtubule-associated protein-like 6
TRINITY_DN28370_c0_g1_i1	---NA---
TRINITY_DN2825_c0_g1_i1	BTB and MATH domain-containing protein 42
TRINITY_DN25197_c0_g1_i1	hypothetical protein AK812_SmicGene26029
TRINITY_DN49710_c0_g1_i1	"Lon protease-like
TRINITY_DN13882_c0_g1_i1	probable alpha-ketoglutarate-dependent hypophosphite dioxygenase
TRINITY_DN50786_c0_g1_i1	hypothetical protein AK812_SmicGene25302
TRINITY_DN11027_c0_g1_i1	Ankyrin repeat and SAM domain-containing protein 3
TRINITY_DN22901_c0_g1_i1	Endoplasmic reticulum-Golgi intermediate compartment protein 3
TRINITY_DN9230_c0_g1_i1	UPF0420 protein
TRINITY_DN38794_c0_g1_i1	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
TRINITY_DN32494_c0_g1_i1	hypothetical protein AK812_SmicGene32092
TRINITY_DN34444_c0_g1_i1	hypothetical protein AK812_SmicGene12177
TRINITY_DN47093_c0_g1_i1	polypeptide N-acetylgalactosaminyltransferase 14
TRINITY_DN38106_c0_g1_i1	Sodium/hydrogen exchanger 8
TRINITY_DN20864_c0_g1_i7	Hypersensitive-induced response protein 1
TRINITY_DN65129_c0_g1_i1	zeta-carotene-forming phytoene desaturase
TRINITY_DN55186_c0_g1_i1	hypothetical protein AK812_SmicGene10674
TRINITY_DN7241_c0_g2_i1	Serine/threonine-protein kinase AfsK
TRINITY_DN38102_c0_g1_i1	ATP-dependent RNA helicase HrpB
TRINITY_DN25267_c0_g1_i1	---NA---
TRINITY_DN63667_c0_g1_i1	Ubiquitin-conjugating enzyme E2Q-like protein
TRINITY_DN43661_c0_g1_i1	hypothetical protein AK812_SmicGene42021
TRINITY_DN55223_c0_g1_i1	RNA-binding protein S1
TRINITY_DN52976_c0_g1_i1	---NA---
TRINITY_DN25547_c0_g1_i1	---NA---
TRINITY_DN66449_c0_g1_i1	---NA---
TRINITY_DN32754_c0_g1_i1	"Soluble inorganic pyrophosphatase 1
TRINITY_DN68115_c0_g1_i1	putative small nuclear ribonucleoprotein Sm D1
TRINITY_DN16225_c0_g3_i1	hypothetical protein AK812_SmicGene36533
TRINITY_DN54066_c0_g1_i1	---NA---
TRINITY_DN58863_c0_g1_i1	---NA---
TRINITY_DN51451_c0_g1_i1	Lon protease
TRINITY_DN14391_c0_g1_i3	protein kinase G AGC kinase family member PKG
TRINITY_DN9539_c0_g2_i1	Ultraviolet-B receptor UVR8
TRINITY_DN25011_c0_g1_i1	hypothetical protein AK812_SmicGene38015
TRINITY_DN46724_c0_g2_i1	hypothetical protein AK812_SmicGene8646
TRINITY_DN9460_c1_g1_i1	hypothetical protein AK812_SmicGene1657
TRINITY_DN54070_c0_g1_i1	hypothetical protein AK812_SmicGene23584
TRINITY_DN19872_c0_g1_i3	hypothetical protein AK812_SmicGene34734
TRINITY_DN17884_c0_g1_i2	hypothetical protein AK812_SmicGene10016
TRINITY_DN19325_c0_g1_i2	hypothetical protein AK812_SmicGene4488
TRINITY_DN55338_c0_g1_i1	hypothetical protein AK812_SmicGene26168
TRINITY_DN1540_c0_g1_i1	Carbon catabolite repressor protein 4-like 1
TRINITY_DN20037_c0_g3_i1	predicted protein
TRINITY_DN21018_c0_g1_i15	"hypothetical protein AK812_SmicGene36510
TRINITY_DN47541_c0_g1_i1	---NA---
TRINITY_DN5685_c0_g1_i1	hypothetical protein AK812_SmicGene9742
TRINITY_DN42284_c0_g1_i1	Ubiquitin carboxyl-terminal hydrolase isozyme L3
TRINITY_DN28469_c0_g1_i1	---NA---
TRINITY_DN36642_c0_g1_i1	---NA---
TRINITY_DN41296_c0_g1_i1	Patatin-like protein 1
TRINITY_DN42910_c0_g1_i1	---NA---
TRINITY_DN47502_c0_g1_i1	---NA---
TRINITY_DN50347_c0_g1_i1	---NA---
TRINITY_DN53724_c0_g1_i1	---NA---
TRINITY_DN19514_c0_g1_i4	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN16609_c0_g1_i1	hypothetical protein AK812_SmicGene11844
TRINITY_DN32737_c0_g1_i1	hypothetical protein AK812_SmicGene24784
TRINITY_DN48289_c0_g1_i1	Phospholipid scramblase 3
TRINITY_DN52022_c0_g1_i1	Ribonucleoside-diphosphate reductase large subunit
TRINITY_DN53289_c0_g1_i1	---NA---
TRINITY_DN24542_c0_g1_i1	hypothetical protein AK812_SmicGene38110
TRINITY_DN35461_c0_g1_i1	---NA---
TRINITY_DN31497_c0_g1_i1	hypothetical protein AK812_SmicGene34284
TRINITY_DN46627_c0_g2_i1	hypothetical protein AK812_SmicGene36999
TRINITY_DN8785_c0_g1_i1	"Protein TIC 20-v
TRINITY_DN229_c0_g1_i1	hypothetical protein AK812_SmicGene27704
TRINITY_DN38738_c0_g1_i1	Glutathione S-transferase U20
TRINITY_DN25860_c0_g1_i1	hypothetical protein AK812_SmicGene35990
TRINITY_DN1906_c0_g1_i1	Proteasome subunit beta type-4
TRINITY_DN17591_c0_g1_i2	hypothetical protein AK812_SmicGene43537
TRINITY_DN5179_c0_g1_i1	---NA---
TRINITY_DN68420_c0_g1_i1	---NA---
TRINITY_DN22619_c0_g1_i1	UPF0553 protein
TRINITY_DN68333_c0_g1_i1	hypothetical protein AK812_SmicGene5248
TRINITY_DN27971_c0_g1_i1	Ankyrin-3
TRINITY_DN36522_c0_g1_i1	---NA---
TRINITY_DN58600_c0_g1_i1	---NA---
TRINITY_DN60972_c0_g1_i1	---NA---
TRINITY_DN24079_c0_g1_i1	hypothetical protein AK812_SmicGene27371
TRINITY_DN23958_c0_g1_i1	Serine/threonine-protein kinase 36
TRINITY_DN61557_c0_g1_i1	---NA---
TRINITY_DN49727_c0_g1_i1	hypothetical protein AK812_SmicGene20114
TRINITY_DN4087_c0_g2_i1	---NA---
TRINITY_DN54878_c0_g1_i1	Sodium channel protein type 11 subunit alpha
TRINITY_DN872_c0_g1_i1	hypothetical protein AK812_SmicGene35320
TRINITY_DN19382_c0_g1_i1	hypothetical protein AK812_SmicGene5783
TRINITY_DN43742_c0_g1_i1	---NA---
TRINITY_DN49572_c0_g1_i1	Voltage-dependent T-type calcium channel subunit alpha-1I
TRINITY_DN38784_c0_g1_i1	LPS biosynthesis glycosyltransferase
TRINITY_DN31895_c0_g1_i1	Sterol 3-beta-glucosyltransferase UGT80B1
TRINITY_DN2104_c0_g1_i1	---NA---
TRINITY_DN22725_c0_g1_i1	Feruloyl esterase C
TRINITY_DN39049_c0_g1_i1	short-chain dehydrogenase
TRINITY_DN28616_c0_g1_i1	---NA---
TRINITY_DN23597_c0_g1_i1	E3 ubiquitin-protein ligase
TRINITY_DN23841_c0_g1_i1	Copia protein
TRINITY_DN47123_c0_g1_i1	---NA---
TRINITY_DN12929_c0_g1_i1	hypothetical protein PHYSODRAFT_509251
TRINITY_DN29848_c0_g1_i1	Nephrocystin-3
TRINITY_DN3126_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN17495_c0_g1_i2	---NA---
TRINITY_DN7560_c0_g2_i1	putative membrane protein C24H6.13
TRINITY_DN16209_c0_g1_i1	---NA---
TRINITY_DN38683_c0_g1_i1	---NA---
TRINITY_DN33472_c0_g1_i1	hypothetical protein AK812_SmicGene36107
TRINITY_DN47970_c0_g1_i1	Lipopolysaccharide cholinephosphotransferase LicD
TRINITY_DN20912_c0_g1_i9	"hydrolase
TRINITY_DN33182_c0_g1_i1	hypothetical protein AK812_SmicGene23046
TRINITY_DN3681_c0_g1_i1	Copia protein
TRINITY_DN61799_c0_g1_i1	---NA---
TRINITY_DN48751_c0_g1_i1	cAMP-dependent protein kinase regulatory subunit
TRINITY_DN39129_c0_g1_i1	hypothetical protein AK812_SmicGene6953
TRINITY_DN45528_c0_g1_i1	hypothetical protein AK812_SmicGene38066
TRINITY_DN52317_c0_g1_i1	---NA---
TRINITY_DN38688_c0_g1_i1	hypothetical protein AK812_SmicGene562
TRINITY_DN66633_c0_g1_i1	---NA---
TRINITY_DN7116_c0_g2_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN47356_c0_g1_i1	Proline iminopeptidase
TRINITY_DN55358_c0_g1_i1	Xylem cysteine proteinase 1
TRINITY_DN56418_c0_g1_i1	"ATP-binding cassette transporter
TRINITY_DN21140_c8_g11_i5	tRNA (cytosine(34)-C(5))-methyltransferase
TRINITY_DN42398_c0_g1_i1	Protein ASPARTIC PROTEASE IN GUARD CELL 1
TRINITY_DN65142_c0_g1_i1	Palmitoyltransferase ZDHHC9
TRINITY_DN7286_c0_g1_i1	---NA---
TRINITY_DN35983_c0_g1_i1	---NA---
TRINITY_DN39650_c0_g1_i1	---NA---
TRINITY_DN13117_c0_g1_i1	molybdate metabolism regulator
TRINITY_DN42360_c0_g1_i1	hypothetical protein AK812_SmicGene35018
TRINITY_DN16900_c0_g1_i2	---NA---
TRINITY_DN63044_c0_g1_i1	putative phosphatidylinositol-4-phosphate 5-kinase
TRINITY_DN63174_c0_g1_i1	cofactor assembly of complex C subunit B
TRINITY_DN50003_c0_g1_i1	Peroxisomal (S)-2-hydroxy-acid oxidase GLO5
TRINITY_DN69065_c0_g1_i1	---NA---
TRINITY_DN67198_c0_g1_i1	---NA---
TRINITY_DN17786_c0_g2_i1	LINE-1 retrotransposable element ORF2 protein
TRINITY_DN18139_c0_g1_i2	hypothetical protein AK812_SmicGene25407
TRINITY_DN10333_c0_g2_i1	protein nlrc3
TRINITY_DN1299_c0_g1_i1	EH domain-containing protein 1
TRINITY_DN40777_c0_g1_i1	Centrosomal protein of 120 kDa
TRINITY_DN67300_c0_g1_i1	---NA---
TRINITY_DN38132_c0_g1_i1	unnamed protein product
TRINITY_DN31536_c0_g1_i1	hypothetical protein AK812_SmicGene34193
TRINITY_DN49006_c0_g1_i1	Cytosolic phospholipase A2 delta
TRINITY_DN54522_c0_g1_i1	unnamed protein product
TRINITY_DN46060_c0_g1_i1	---NA---
TRINITY_DN41768_c0_g1_i1	hypothetical protein AK812_SmicGene15244
TRINITY_DN28924_c0_g1_i1	---NA---
TRINITY_DN33782_c0_g1_i1	hypothetical protein AK812_SmicGene27590
TRINITY_DN34458_c0_g1_i1	---NA---
TRINITY_DN2106_c0_g1_i1	hypothetical protein AK812_SmicGene14048
TRINITY_DN21144_c12_g2_i1	hypothetical protein AK812_SmicGene3042
TRINITY_DN26155_c0_g1_i1	---NA---
TRINITY_DN44644_c0_g1_i1	Ankyrin-2
TRINITY_DN14853_c0_g2_i1	Calmodulin-binding protein CmbB
TRINITY_DN25438_c0_g1_i1	"1
TRINITY_DN1996_c0_g1_i1	---NA---
TRINITY_DN21147_c1_g2_i2	hypothetical protein AK812_SmicGene34530
TRINITY_DN16058_c0_g1_i3	Endoplasmin-like
TRINITY_DN21131_c0_g2_i1	Gamma-glutamyl phosphate reductase
TRINITY_DN47485_c0_g1_i1	Alpha-agarase
TRINITY_DN48294_c0_g1_i1	---NA---
TRINITY_DN20646_c2_g1_i2	hypothetical protein AK812_SmicGene28684
TRINITY_DN67160_c0_g1_i1	---NA---
TRINITY_DN3786_c0_g1_i1	---NA---
TRINITY_DN49863_c0_g1_i1	---NA---
TRINITY_DN38163_c0_g1_i1	hypothetical protein AK812_SmicGene15854
TRINITY_DN20153_c0_g2_i1	putative dimethyladenosine transferase
TRINITY_DN2837_c0_g2_i1	hypothetical protein AK812_SmicGene41581
