gene_ID	GOs				
Ga0573226_01_5208731_5209900	GO:0000096;GO:0003674;GO:0003824;GO:0005488;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005654;GO:0005737;GO:0005739;GO:0005759;GO:0005829;GO:0006082;GO:0006139;GO:0006163;GO:0006464;GO:0006520;GO:0006725;GO:0006732;GO:0006753;GO:0006790;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009116;GO:0009117;GO:0009119;GO:0009141;GO:0009144;GO:0009150;GO:0009199;GO:0009205;GO:0009259;GO:0009987;GO:0016043;GO:0016226;GO:0016740;GO:0016782;GO:0016783;GO:0018130;GO:0018282;GO:0018283;GO:0019538;GO:0019637;GO:0019693;GO:0019752;GO:0022607;GO:0031071;GO:0031163;GO:0031974;GO:0031981;GO:0032324;GO:0034641;GO:0036211;GO:0042278;GO:0042802;GO:0042803;GO:0043170;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043233;GO:0043412;GO:0043436;GO:0043545;GO:0043933;GO:0044085;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044281;GO:0044422;GO:0044424;GO:0044428;GO:0044429;GO:0044444;GO:0044446;GO:0044464;GO:0046039;GO:0046128;GO:0046483;GO:0046983;GO:0051186;GO:0051188;GO:0051189;GO:0055086;GO:0065003;GO:0070013;GO:0071704;GO:0071840;GO:0072521;GO:0090407;GO:1901068;GO:1901135;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901657				
Ga0573226_01_5210208_5210876					
Ga0573226_01_5210934_5211416					
Ga0573226_01_5211477_5212268					
Ga0573226_01_5212299_5212844					
Ga0573226_01_5212959_5215877	GO:0003674;GO:0003824;GO:0004812;GO:0004832;GO:0006082;GO:0006139;GO:0006399;GO:0006412;GO:0006418;GO:0006438;GO:0006518;GO:0006520;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0016070;GO:0016874;GO:0016875;GO:0019538;GO:0019752;GO:0034641;GO:0034645;GO:0034660;GO:0043038;GO:0043039;GO:0043043;GO:0043170;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044281;GO:0046483;GO:0071704;GO:0090304;GO:0140098;GO:0140101;GO:1901360;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_5215890_5216489					
Ga0573226_01_5216510_5217235					
Ga0573226_01_5217509_5218900					
Ga0573226_01_5219105_5219767					
Ga0573226_01_5220693_5221823					
Ga0573226_01_5222361_5223362					
Ga0573226_01_5223372_5224349					
Ga0573226_01_5224385_5225866					
Ga0573226_01_5225870_5226508	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0044424;GO:0044464				
Ga0573226_01_5226505_5230263					
Ga0573226_01_5230315_5231424					
Ga0573226_01_5231421_5231972					
Ga0573226_01_5237463_5238266					
Ga0573226_01_5238299_5238565					
Ga0573226_01_5239031_5240182	GO:0003674;GO:0003824;GO:0005488;GO:0006040;GO:0006044;GO:0006046;GO:0006054;GO:0006082;GO:0008150;GO:0008152;GO:0008270;GO:0008448;GO:0009056;GO:0009987;GO:0016043;GO:0016054;GO:0016787;GO:0016810;GO:0016811;GO:0016999;GO:0017001;GO:0017144;GO:0019213;GO:0019262;GO:0019752;GO:0022607;GO:0042737;GO:0043167;GO:0043169;GO:0043436;GO:0043933;GO:0044085;GO:0044237;GO:0044248;GO:0044281;GO:0044282;GO:0046348;GO:0046395;GO:0046872;GO:0046914;GO:0051259;GO:0051260;GO:0051262;GO:0051289;GO:0065003;GO:0071704;GO:0071840;GO:1901071;GO:1901072;GO:1901135;GO:1901136;GO:1901575				
Ga0573226_01_5240179_5241219					
Ga0573226_01_5241225_5241986					
Ga0573226_01_5242185_5243066					
Ga0573226_01_5243307_5244218					
Ga0573226_01_5244215_5244964					
Ga0573226_01_5244961_5246130					
Ga0573226_01_5246139_5247035					
Ga0573226_01_5247025_5247867					
Ga0573226_01_5247902_5249113					
Ga0573226_01_5249189_5250316					
Ga0573226_01_5250661_5251728					
Ga0573226_01_5251732_5253240					
Ga0573226_01_5253243_5253764					
Ga0573226_01_5253852_5254238					
Ga0573226_01_5254243_5255109					
Ga0573226_01_5255102_5255911					
Ga0573226_01_5255904_5257814					
Ga0573226_01_5257836_5259299					
Ga0573226_01_5260208_5260807					
Ga0573226_01_5261073_5262371					
Ga0573226_01_5262368_5263219					
Ga0573226_01_5263239_5264468	GO:0003674;GO:0003824;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006629;GO:0008150;GO:0008152;GO:0008168;GO:0008757;GO:0008825;GO:0009987;GO:0016740;GO:0016741;GO:0030258;GO:0032259;GO:0044237;GO:0044238;GO:0044255;GO:0044424;GO:0044444;GO:0044464;GO:0071704				
Ga0573226_01_5264509_5265315					
Ga0573226_01_5265374_5266030					
Ga0573226_01_5266346_5267380	GO:0000096;GO:0000097;GO:0003674;GO:0003824;GO:0004124;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006082;GO:0006520;GO:0006534;GO:0006535;GO:0006563;GO:0006790;GO:0006807;GO:0008144;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009069;GO:0009070;GO:0009987;GO:0016053;GO:0016740;GO:0016765;GO:0019344;GO:0019752;GO:0019842;GO:0030170;GO:0036094;GO:0043167;GO:0043168;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044272;GO:0044281;GO:0044283;GO:0044424;GO:0044464;GO:0046394;GO:0048037;GO:0050662;GO:0070279;GO:0071704;GO:0097159;GO:1901363;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_5267409_5268923					
Ga0573226_01_5269621_5270265					
Ga0573226_01_5270358_5271446					
Ga0573226_01_5271512_5271946					
Ga0573226_01_5272097_5272813	GO:0000049;GO:0002161;GO:0003674;GO:0003676;GO:0003723;GO:0003824;GO:0004812;GO:0004813;GO:0005488;GO:0006082;GO:0006139;GO:0006396;GO:0006399;GO:0006400;GO:0006412;GO:0006418;GO:0006419;GO:0006450;GO:0006518;GO:0006520;GO:0006725;GO:0006807;GO:0008033;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009451;GO:0009987;GO:0010467;GO:0016070;GO:0016597;GO:0016787;GO:0016788;GO:0016874;GO:0016875;GO:0019538;GO:0019752;GO:0031406;GO:0034470;GO:0034641;GO:0034645;GO:0034660;GO:0036094;GO:0043038;GO:0043039;GO:0043043;GO:0043167;GO:0043168;GO:0043170;GO:0043177;GO:0043412;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044281;GO:0046483;GO:0052689;GO:0065007;GO:0065008;GO:0071704;GO:0090304;GO:0097159;GO:0106074;GO:0140098;GO:0140101;GO:1901360;GO:1901363;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_5272851_5273324					
Ga0573226_01_5273334_5274179	GO:0003674;GO:0003824;GO:0004792;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006259;GO:0006725;GO:0006807;GO:0006950;GO:0006979;GO:0007154;GO:0008150;GO:0008152;GO:0009605;GO:0009987;GO:0009991;GO:0016740;GO:0016782;GO:0016783;GO:0016784;GO:0031668;GO:0033554;GO:0034641;GO:0042221;GO:0042262;GO:0043170;GO:0044237;GO:0044238;GO:0044260;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0046677;GO:0050896;GO:0051716;GO:0071496;GO:0071704;GO:0090304;GO:1901360				
Ga0573226_01_5274339_5275169					
Ga0573226_01_5275308_5275865					
Ga0573226_01_5276057_5276860					
Ga0573226_01_5276927_5278078					
Ga0573226_01_5278089_5279303	GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0044464;GO:0071944				
Ga0573226_01_5279526_5280545	GO:0005575;GO:0005623;GO:0042597;GO:0044464				
Ga0573226_01_5281024_5282202	GO:0000096;GO:0000098;GO:0000724;GO:0000725;GO:0003674;GO:0003824;GO:0004121;GO:0006082;GO:0006090;GO:0006139;GO:0006259;GO:0006281;GO:0006302;GO:0006310;GO:0006520;GO:0006534;GO:0006725;GO:0006790;GO:0006807;GO:0006950;GO:0006974;GO:0008150;GO:0008152;GO:0009056;GO:0009063;GO:0009069;GO:0009071;GO:0009093;GO:0009987;GO:0016054;GO:0016829;GO:0016846;GO:0019448;GO:0019450;GO:0019752;GO:0032787;GO:0033554;GO:0034641;GO:0043170;GO:0043436;GO:0044237;GO:0044238;GO:0044248;GO:0044260;GO:0044273;GO:0044281;GO:0044282;GO:0046395;GO:0046439;GO:0046483;GO:0047804;GO:0050896;GO:0051716;GO:0071704;GO:0090304;GO:1901360;GO:1901564;GO:1901565;GO:1901575;GO:1901605;GO:1901606;GO:1990414				
Ga0573226_01_5282226_5282540					
Ga0573226_01_5282605_5283366					
Ga0573226_01_5283363_5284121					
Ga0573226_01_5284258_5286090					
Ga0573226_01_5286248_5287084					
Ga0573226_01_5287084_5287632					
Ga0573226_01_5287642_5289027					
Ga0573226_01_5289287_5289577					
Ga0573226_01_5289652_5289939					
Ga0573226_01_5290060_5292066					
Ga0573226_01_5292224_5292478					
Ga0573226_01_5292876_5293181					
Ga0573226_01_5293789_5294295					
Ga0573226_01_5294267_5294977					
Ga0573226_01_5295402_5295887					
Ga0573226_01_5296048_5296629					
Ga0573226_01_5296767_5297546					
Ga0573226_01_5297603_5298043	GO:0003674;GO:0003824;GO:0004462;GO:0006518;GO:0006575;GO:0006749;GO:0006790;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0016829;GO:0016846;GO:0034641;GO:0043603;GO:0044237;GO:0051186;GO:0071704;GO:1901564				
Ga0573226_01_5298291_5299145					
Ga0573226_01_5299628_5301163					
Ga0573226_01_5301253_5301678					
Ga0573226_01_5301828_5302280					
Ga0573226_01_5302350_5302781					
Ga0573226_01_5302815_5303486					
Ga0573226_01_5305745_5307640					
Ga0573226_01_5307640_5308404					
Ga0573226_01_5308401_5309081					
Ga0573226_01_5309083_5312739					
Ga0573226_01_5312761_5314371					
Ga0573226_01_5314371_5315705					
Ga0573226_01_5315762_5317459					
Ga0573226_01_5317485_5318078					
Ga0573226_01_5318127_5319953					
Ga0573226_01_5320349_5321062					
Ga0573226_01_5321161_5322444					
Ga0573226_01_5322715_5323269					
Ga0573226_01_5323270_5324793					
Ga0573226_01_5324997_5325482					
Ga0573226_01_5325660_5326175					
Ga0573226_01_5326172_5328169					
Ga0573226_01_5328166_5329791					
Ga0573226_01_5329816_5332629					
Ga0573226_01_5332713_5333009					
Ga0573226_01_5333112_5335064					
Ga0573226_01_5335175_5337109					
Ga0573226_01_5337106_5337789					
Ga0573226_01_5337970_5339592					
Ga0573226_01_5339901_5342621					
Ga0573226_01_5342820_5343722					
Ga0573226_01_5343727_5344671	GO:0003674;GO:0003824;GO:0008150;GO:0008152;GO:0016491;GO:0016638;GO:0016639;GO:0055114				
Ga0573226_01_5344775_5345869					
Ga0573226_01_5346021_5346800					
Ga0573226_01_5346797_5347552					
Ga0573226_01_5347565_5348701					
Ga0573226_01_5348706_5349734					
Ga0573226_01_5349825_5351168					
Ga0573226_01_5351654_5352262					
Ga0573226_01_5352270_5353388					
Ga0573226_01_5353485_5355527	GO:0003674;GO:0003824;GO:0004180;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006508;GO:0006807;GO:0008150;GO:0008152;GO:0008233;GO:0008238;GO:0016787;GO:0019538;GO:0030288;GO:0030313;GO:0031975;GO:0042597;GO:0043170;GO:0044238;GO:0044424;GO:0044444;GO:0044464;GO:0070011;GO:0071704;GO:0140096;GO:1901564				
Ga0573226_01_5355541_5355996					
Ga0573226_01_5356056_5357480					
Ga0573226_01_5357477_5358550					
Ga0573226_01_5358603_5359430					
Ga0573226_01_5359575_5360687					
Ga0573226_01_5361081_5362334					
Ga0573226_01_5362349_5362654					
Ga0573226_01_5362651_5365653					
Ga0573226_01_5365646_5366221					
Ga0573226_01_5366311_5367672					
Ga0573226_01_5367745_5368470					
Ga0573226_01_5368481_5369974					
Ga0573226_01_5370095_5370634					
Ga0573226_01_5370707_5372215					
Ga0573226_01_5372360_5372845					
Ga0573226_01_5372960_5373850					
Ga0573226_01_5374227_5376044	GO:0003674;GO:0003824;GO:0004518;GO:0004527;GO:0004529;GO:0004536;GO:0006139;GO:0006259;GO:0006281;GO:0006310;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0008150;GO:0008152;GO:0008297;GO:0008409;GO:0009314;GO:0009628;GO:0009987;GO:0010165;GO:0010212;GO:0016787;GO:0016788;GO:0016796;GO:0016895;GO:0033554;GO:0034641;GO:0035312;GO:0043170;GO:0044237;GO:0044238;GO:0044260;GO:0045145;GO:0046483;GO:0050896;GO:0051716;GO:0071704;GO:0090304;GO:0090305;GO:0140097;GO:1901360				
Ga0573226_01_5376056_5377057					
Ga0573226_01_5377101_5378423	GO:0003674;GO:0003824;GO:0004412;GO:0006082;GO:0006520;GO:0006566;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009066;GO:0009067;GO:0009088;GO:0009987;GO:0016053;GO:0016491;GO:0016614;GO:0016616;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0055114;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_5378631_5379839	GO:0003674;GO:0003824;GO:0004021;GO:0006082;GO:0006090;GO:0006520;GO:0006522;GO:0006523;GO:0006807;GO:0008150;GO:0008152;GO:0008483;GO:0008652;GO:0009058;GO:0009078;GO:0009079;GO:0009987;GO:0016053;GO:0016740;GO:0016769;GO:0019272;GO:0019752;GO:0030632;GO:0032787;GO:0042851;GO:0042852;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046144;GO:0046145;GO:0046394;GO:0046416;GO:0046436;GO:0046437;GO:0047635;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_5380106_5381341					
Ga0573226_01_5381988_5383793	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0044424;GO:0044464				
Ga0573226_01_5383867_5386188					
Ga0573226_01_5387812_5388774					
Ga0573226_01_5389018_5389977					
Ga0573226_01_5391198_5392505					
Ga0573226_01_5393195_5394415					
Ga0573226_01_5394484_5394921					
Ga0573226_01_5396360_5397175					
Ga0573226_01_5397189_5398613					
Ga0573226_01_5398739_5399215	GO:0000462;GO:0003674;GO:0003676;GO:0003723;GO:0003735;GO:0005198;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0005840;GO:0006139;GO:0006364;GO:0006396;GO:0006412;GO:0006518;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0015935;GO:0016070;GO:0016072;GO:0019538;GO:0022613;GO:0022626;GO:0022627;GO:0030490;GO:0032991;GO:0034470;GO:0034641;GO:0034645;GO:0034660;GO:0042254;GO:0042274;GO:0043043;GO:0043170;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0043603;GO:0043604;GO:0044085;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044391;GO:0044422;GO:0044424;GO:0044444;GO:0044445;GO:0044446;GO:0044464;GO:0046483;GO:0071704;GO:0071840;GO:0090304;GO:0097159;GO:1901360;GO:1901363;GO:1901564;GO:1901566;GO:1901576;GO:1990904				
Ga0573226_01_5399218_5399685	GO:0003674;GO:0003676;GO:0003723;GO:0003729;GO:0003735;GO:0005198;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0006518;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0015934;GO:0019538;GO:0022625;GO:0022626;GO:0032991;GO:0034641;GO:0034645;GO:0043043;GO:0043170;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044391;GO:0044422;GO:0044424;GO:0044444;GO:0044445;GO:0044446;GO:0044464;GO:0071704;GO:0097159;GO:1901363;GO:1901564;GO:1901566;GO:1901576;GO:1990904				
Ga0573226_01_5400013_5401221					
Ga0573226_01_5401362_5401802					
Ga0573226_01_5401904_5403292					
Ga0573226_01_5403430_5403726					
Ga0573226_01_5403791_5404291					
Ga0573226_01_5404338_5405396					
Ga0573226_01_5405709_5407247					
Ga0573226_01_5407608_5415230					
Ga0573226_01_5415257_5416615					
Ga0573226_01_5416647_5417471					
Ga0573226_01_5417491_5419230					
Ga0573226_01_5419227_5420549					
Ga0573226_01_5420533_5421864					
Ga0573226_01_5421959_5423089					
Ga0573226_01_5423326_5424510					
Ga0573226_01_5424637_5425548	GO:0003674;GO:0003824;GO:0004477;GO:0004488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006730;GO:0008150;GO:0008152;GO:0009987;GO:0016491;GO:0016645;GO:0016646;GO:0016787;GO:0016810;GO:0016814;GO:0019238;GO:0044237;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0055114				
Ga0573226_01_5425782_5427764					
Ga0573226_01_5427770_5432116					
Ga0573226_01_5432601_5432954					
Ga0573226_01_5433175_5435940					
Ga0573226_01_5436041_5437186					
Ga0573226_01_5437460_5438455					
Ga0573226_01_5438914_5439633					
Ga0573226_01_5440057_5440641					
Ga0573226_01_5440693_5441277					
Ga0573226_01_5441302_5441859					
Ga0573226_01_5442003_5443640	GO:0003674;GO:0003824;GO:0004333;GO:0005488;GO:0005515;GO:0006082;GO:0006091;GO:0006099;GO:0006101;GO:0008150;GO:0008152;GO:0009060;GO:0009987;GO:0015980;GO:0016829;GO:0016835;GO:0016836;GO:0016853;GO:0016860;GO:0016862;GO:0016999;GO:0017144;GO:0019752;GO:0042802;GO:0043436;GO:0044237;GO:0044238;GO:0044281;GO:0045333;GO:0048037;GO:0050163;GO:0051536;GO:0051539;GO:0051540;GO:0055114;GO:0071704;GO:0072350				
Ga0573226_01_5444038_5444631					
Ga0573226_01_5444684_5445406					
Ga0573226_01_5445609_5445977					
Ga0573226_01_5446053_5447489	GO:0000003;GO:0000166;GO:0000719;GO:0001101;GO:0002252;GO:0002376;GO:0003006;GO:0003674;GO:0003824;GO:0003904;GO:0003913;GO:0005488;GO:0005515;GO:0005524;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005654;GO:0005737;GO:0005773;GO:0006139;GO:0006259;GO:0006281;GO:0006290;GO:0006325;GO:0006338;GO:0006725;GO:0006732;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0006873;GO:0006874;GO:0006875;GO:0006950;GO:0006952;GO:0006974;GO:0006996;GO:0007154;GO:0007165;GO:0007275;GO:0007623;GO:0008144;GO:0008150;GO:0008152;GO:0009117;GO:0009314;GO:0009414;GO:0009415;GO:0009416;GO:0009605;GO:0009606;GO:0009607;GO:0009615;GO:0009628;GO:0009637;GO:0009638;GO:0009642;GO:0009645;GO:0009646;GO:0009648;GO:0009719;GO:0009725;GO:0009785;GO:0009791;GO:0009881;GO:0009882;GO:0009888;GO:0009893;GO:0009909;GO:0009911;GO:0009987;GO:0010033;GO:0010035;GO:0010073;GO:0010075;GO:0010118;GO:0010228;GO:0010244;GO:0010617;GO:0014070;GO:0016043;GO:0016604;GO:0016829;GO:0016830;GO:0017076;GO:0019222;GO:0019637;GO:0019725;GO:0022414;GO:0022603;GO:0023052;GO:0030003;GO:0030522;GO:0030554;GO:0031323;GO:0031325;GO:0031974;GO:0031981;GO:0032501;GO:0032502;GO:0032553;GO:0032555;GO:0032559;GO:0033554;GO:0033993;GO:0034641;GO:0035639;GO:0036094;GO:0038023;GO:0040008;GO:0042221;GO:0042592;GO:0042726;GO:0042752;GO:0042802;GO:0043167;GO:0043168;GO:0043170;GO:0043207;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043233;GO:0044237;GO:0044238;GO:0044260;GO:0044281;GO:0044422;GO:0044424;GO:0044428;GO:0044444;GO:0044446;GO:0044451;GO:0044464;GO:0046483;GO:0048037;GO:0048507;GO:0048509;GO:0048511;GO:0048518;GO:0048522;GO:0048571;GO:0048573;GO:0048574;GO:0048580;GO:0048582;GO:0048583;GO:0048608;GO:0048638;GO:0048731;GO:0048831;GO:0048856;GO:0048878;GO:0050660;GO:0050662;GO:0050789;GO:0050793;GO:0050794;GO:0050801;GO:0050896;GO:0051094;GO:0051186;GO:0051239;GO:0051240;GO:0051276;GO:0051480;GO:0051607;GO:0051704;GO:0051707;GO:0051716;GO:0055065;GO:0055074;GO:0055080;GO:0055082;GO:0055086;GO:0060089;GO:0061458;GO:0065007;GO:0065008;GO:0070013;GO:0071214;GO:0071478;GO:0071482;GO:0071483;GO:0071704;GO:0071840;GO:0071949;GO:0072387;GO:0072503;GO:0072507;GO:0090304;GO:0097159;GO:0097367;GO:0098542;GO:0098771;GO:0104004;GO:0140097;GO:1900618;GO:1901265;GO:1901360;GO:1901363;GO:1901371;GO:1901564;GO:1901700;GO:1902347;GO:1905421;GO:2000024;GO:2000026;GO:2000028;GO:2000241;GO:2000243;GO:2000377;GO:2000379				
Ga0573226_01_5447597_5448031					
Ga0573226_01_5448028_5448369					
Ga0573226_01_5448976_5450082					
Ga0573226_01_5450075_5450530					
Ga0573226_01_5450687_5451742					
Ga0573226_01_5451794_5453095					
Ga0573226_01_5453175_5453708					
Ga0573226_01_5453523_5454665					
Ga0573226_01_5455048_5455728					
Ga0573226_01_5456013_5456471					
Ga0573226_01_5457030_5457914					
Ga0573226_01_5457911_5458564					
Ga0573226_01_5458561_5459082	GO:0000166;GO:0001882;GO:0001883;GO:0003674;GO:0005488;GO:0005525;GO:0017076;GO:0019001;GO:0032549;GO:0032550;GO:0032553;GO:0032555;GO:0032561;GO:0035639;GO:0036094;GO:0043167;GO:0043168;GO:0097159;GO:0097367;GO:1901265;GO:1901363				
Ga0573226_01_5459079_5460356					
Ga0573226_01_5460396_5461391					
Ga0573226_01_5461570_5462478					
Ga0573226_01_5462504_5462989					
Ga0573226_01_5464334_5464981					
Ga0573226_01_5465800_5466576					
Ga0573226_01_5466710_5467423					
Ga0573226_01_5467420_5468331					
Ga0573226_01_5468383_5469549					
Ga0573226_01_5469553_5470458					
Ga0573226_01_5470837_5471715					
Ga0573226_01_5471735_5472445					
Ga0573226_01_5472460_5472960					
Ga0573226_01_5473057_5474130					
Ga0573226_01_5474135_5475370					
Ga0573226_01_5475519_5477555					
Ga0573226_01_5477724_5478365					
Ga0573226_01_5478384_5478875					
Ga0573226_01_5479041_5479667					
Ga0573226_01_5479808_5481364					
Ga0573226_01_5481394_5482425	GO:0003674;GO:0003824;GO:0006725;GO:0006766;GO:0006767;GO:0006807;GO:0008150;GO:0008152;GO:0008939;GO:0009058;GO:0009110;GO:0009235;GO:0009236;GO:0009987;GO:0016740;GO:0016757;GO:0016763;GO:0017144;GO:0018130;GO:0019438;GO:0033013;GO:0033014;GO:0034641;GO:0042364;GO:0044237;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0046483;GO:0051186;GO:0051188;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_5482526_5483398					
Ga0573226_01_5483427_5484629					
Ga0573226_01_5484870_5485583					
Ga0573226_01_5485609_5486757					
Ga0573226_01_5486829_5487239					
Ga0573226_01_5487552_5490161					
Ga0573226_01_5490158_5490883					
Ga0573226_01_5493554_5494492					
Ga0573226_01_5494604_5496121					
Ga0573226_01_5496164_5497249					
Ga0573226_01_5497277_5498554					
Ga0573226_01_5498594_5499478					
Ga0573226_01_5499475_5500299					
Ga0573226_01_5500371_5501198					
Ga0573226_01_5501397_5502377					
Ga0573226_01_5502427_5502879					
Ga0573226_01_5502879_5504162					
Ga0573226_01_5504198_5504926					
Ga0573226_01_5505063_5505944					
Ga0573226_01_5506566_5507378					
Ga0573226_01_5510802_5511272					
Ga0573226_01_5511430_5513493					
Ga0573226_01_5513730_5514401					
Ga0573226_01_5514505_5515569					
Ga0573226_01_5515590_5517146					
Ga0573226_01_5517143_5517619					
Ga0573226_01_5518011_5518553					
Ga0573226_01_5518731_5519102					
Ga0573226_01_5519143_5519679					
Ga0573226_01_5520672_5520791					
Ga0573226_01_5520804_5521961					
Ga0573226_01_5521968_5523575					
Ga0573226_01_5523986_5525638					
Ga0573226_01_5525635_5527377					
Ga0573226_01_5527650_5527967					
Ga0573226_01_5528513_5530012	GO:0003674;GO:0005488;GO:0005507;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005739;GO:0006950;GO:0006979;GO:0008150;GO:0043167;GO:0043169;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0044424;GO:0044444;GO:0044464;GO:0046872;GO:0046914;GO:0050896				
Ga0573226_01_5530324_5531205					
Ga0573226_01_5531687_5532292					
Ga0573226_01_5532289_5533062					
Ga0573226_01_5533066_5533263					
Ga0573226_01_5533247_5534224					
Ga0573226_01_5534532_5535062					
Ga0573226_01_5535215_5536150					
Ga0573226_01_5537251_5537958					
Ga0573226_01_5537960_5538853					
Ga0573226_01_5539890_5540879					
Ga0573226_01_5541127_5541705					
Ga0573226_01_5541738_5542616					
Ga0573226_01_5542713_5543855					
Ga0573226_01_5543852_5544448					
Ga0573226_01_5544531_5545541					
Ga0573226_01_5545652_5546419					
Ga0573226_01_5546524_5547714					
Ga0573226_01_5547721_5549142					
Ga0573226_01_5549454_5550854					
Ga0573226_01_5552260_5553063					
Ga0573226_01_5553096_5553362					
Ga0573226_01_5556231_5558417					
Ga0573226_01_5559225_5560154					
Ga0573226_01_5560237_5563434					
Ga0573226_01_5563757_5564848					
Ga0573226_01_5565386_5567230					
Ga0573226_01_5569992_5570975					
Ga0573226_01_5571100_5571504					
Ga0573226_01_5571598_5572704	GO:0005575;GO:0005622;GO:0005623;GO:0008150;GO:0008152;GO:0044464;GO:0055114				
Ga0573226_01_5572815_5573414					
Ga0573226_01_5573509_5574720					
Ga0573226_01_5576300_5576776					
Ga0573226_01_5576924_5578117					
Ga0573226_01_5578304_5578717					
Ga0573226_01_5578807_5579571					
Ga0573226_01_5579663_5580211					
Ga0573226_01_5580341_5581945					
Ga0573226_01_5582090_5582794					
Ga0573226_01_5582977_5583459	GO:0000966;GO:0000967;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006364;GO:0006396;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0010467;GO:0016070;GO:0016072;GO:0022613;GO:0034470;GO:0034471;GO:0034641;GO:0034660;GO:0042254;GO:0043170;GO:0044085;GO:0044237;GO:0044238;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0071704;GO:0071840;GO:0090304;GO:1901360				
Ga0573226_01_5583535_5584461					
